name,dataset,default,knn-fft,knn-naive
SleepDB,SleepDB_SubjectST7162J0-PSG_EEG_Fpz-Cz,879.098409999999,2311.0996199999995,61013.57529000002
SleepDB,SleepDB_SubjectST7162J0-PSG_EEG_Pz-Oz,859.3428999999992,3872.5282699999993,70751.10125999998
SleepDB,SleepDB_SubjectST7162J0-PSG_EOG_horizontal,897.9355299999991,2332.215229999999,65974.28870000006
SleepDB,SleepDB_SubjectST7162J0-PSG_EMG_submental,841.6658299999991,9133.469390000004,63553.90835999995
SleepDB,SleepDB_SubjectST7171J0-PSG_EEG_Fpz-Cz,831.9458700000007,2050.23679,60663.83255000002
SleepDB,SleepDB_SubjectST7171J0-PSG_EEG_Pz-Oz,851.5149900000001,3683.3941499999987,70558.98867000012
SleepDB,SleepDB_SubjectST7171J0-PSG_EOG_horizontal,840.5955600000002,2961.9161099999965,60815.77828000001
SleepDB,SleepDB_SubjectST7171J0-PSG_EMG_submental,840.1604900000003,7956.500120000001,65208.8193
SleepDB,SleepDB_SubjectST7182J0-PSG_EEG_Fpz-Cz,955.4572900000009,2621.0193799999997,67297.04980000002
SleepDB,SleepDB_SubjectST7182J0-PSG_EEG_Pz-Oz,961.0354000000002,2444.9432599999977,61218.67148000007
SleepDB,SleepDB_SubjectST7182J0-PSG_EOG_horizontal,983.389209999999,9269.857609999997,58666.41363000003
SleepDB,SleepDB_SubjectST7182J0-PSG_EMG_submental,953.5022400000005,2377.919679999999,63549.821469999966
SleepDB,SleepDB_SubjectST7192J0-PSG_EEG_Fpz-Cz,950.1461499999996,9127.719490000007,54101.55024999998
SleepDB,SleepDB_SubjectST7192J0-PSG_EEG_Pz-Oz,923.6676599999989,3056.812160000002,70686.19933000005
SleepDB,SleepDB_SubjectST7192J0-PSG_EOG_horizontal,941.6627199999996,2314.6710499999986,54822.02490999992
SleepDB,SleepDB_SubjectST7192J0-PSG_EMG_submental,918.0460499999991,2648.0450200000028,65187.75309000001
SleepDB,SleepDB_SubjectST7201J0-PSG_EEG_Fpz-Cz,861.2045999999997,8117.954949999996,58767.86553999999
SleepDB,SleepDB_SubjectST7201J0-PSG_EEG_Pz-Oz,825.8388799999994,7889.429119999993,64632.952760000044
SleepDB,SleepDB_SubjectST7201J0-PSG_EOG_horizontal,829.9071799999999,8151.624269999997,53708.80928000003
SleepDB,SleepDB_SubjectST7201J0-PSG_EMG_submental,825.4932600000001,8042.365209999999,54594.29695999996
SleepDB,SleepDB_SubjectST7212J0-PSG_EEG_Fpz-Cz,899.1522300000003,8488.723419999997,57957.661500000024
SleepDB,SleepDB_SubjectST7212J0-PSG_EEG_Pz-Oz,906.8129500000002,2421.923159999998,64954.479860000014
SleepDB,SleepDB_SubjectST7212J0-PSG_EOG_horizontal,916.9514199999994,2215.6986600000014,63694.203340000015
SleepDB,SleepDB_SubjectST7212J0-PSG_EMG_submental,907.911239999999,8616.698579999995,52360.27747999995
SleepDB,SleepDB_SubjectST7221J0-PSG_EEG_Fpz-Cz,933.34743,8763.239040000004,58112.439030000045
SleepDB,SleepDB_SubjectST7221J0-PSG_EEG_Pz-Oz,951.7519100000002,8479.485169999998,64380.20669999992
SleepDB,SleepDB_SubjectST7221J0-PSG_EOG_horizontal,924.1873799999998,3618.904859999996,57324.21149999992
SleepDB,SleepDB_SubjectST7221J0-PSG_EMG_submental,906.4864500000003,8445.42318,56091.67265999998
SleepDB,SleepDB_SubjectST7241J0-PSG_EEG_Fpz-Cz,903.5515100000009,8419.789510000004,53973.42542
SleepDB,SleepDB_SubjectST7241J0-PSG_EEG_Pz-Oz,912.9252199999995,2663.3549799999982,54528.95887000002
SleepDB,SleepDB_SubjectST7241J0-PSG_EOG_horizontal,904.1536999999997,2056.2252099999987,51149.09253999999
SleepDB,SleepDB_SubjectST7241J0-PSG_EMG_submental,922.4619899999996,2615.1003400000004,54543.653399999996
